Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quais são as instituições políticas da União Europeia?,as instituições políticas da UE incluem o Parlamento Europeu,2.11111,4.37319,1.0,0.200,1.44444,4.61384,1.0,0.000
O que é o direito primário na União Europeia?,é a fonte mais alta do direito da UE,2.1,4.75438,0.88889,0.600,1.44444,4.61384,1.0,0.833
Qual é o papel do Tribunal de Justiça da União Europeia?,o TJUE garante a interpretação uniforme e aplicável dos tratados e regulamentos da UE.,1.91667,5.02467,1.0,0.250,2.4,5.63172,0.92857,0.375
Como os estados membros participam das decisões legislativas na UE?,os estados membros participam através do Conselho da União Europeia,2.54545,4.82961,1.0,0.000,1.4,4.82961,1.0,0.000
Quais são as fontes secundárias do direito europeu?,regulamentos e diretrizes são exemplos de fontes secundárias.,1.88889,4.37319,1.0,1.000,1.88889,4.37319,1.0,0.167
O que é o direito complementar na UE?,é a legislação nacional dos estados membros adaptada para cumprir os objetivos da UE.,2.0,4.51932,0.875,0.750,2.6,5.51466,1.0,0.333
Quais são as principais fontes do direito secundário?,regulamentos e diretrizes constituem as principais fontes do direito secundário na UE.,1.77778,4.37319,1.0,1.000,2.53846,5.20226,1.0,0.500
Qual é o papel do Parlamento Europeu na legislação da UE?,o PE participa ativamente na elaboração de leis na UE,3.5,5.02467,1.0,0.333,1.2,4.96484,0.9,0.000
Como a UE promove o bem-estar de seus povos?,A UE promove o bem-estar por meio de políticas sociais e econômicas transcendendo os estados-nação,1.8,4.61384,1.0,0.000,1.46667,5.65316,1.0,0.000
Quais são as templates usadas na página da Wikipédia sobre a União Europeia?,as templates usadas incluem Template:R from move,2.85714,5.36491,1.0,0.286,1.44444,4.37319,1.0,0.000
