Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o sistema biológico responsável por proteger o organismo contra doenças?,Sistema imunológico,2.38462,5.32781,0.91667,0.571,0.5,1.85566,1.0,0.000
Quando foi cunhado o termo 'sistema imunitário'?,1882,2.1,4.10211,1.0,0.600,0.0,1.0,1.0,0.000
Que tipo de organismos possuem um sistema imunitário rudimentar?,Organismos unicelulares,2.1,4.61384,1.0,0.333,0.5,1.85566,1.0,0.000
Qual é o mecanismo pelo qual os vertebrados mandibulados reconhecem e neutralizam agentes patogênicos?,Adaptação ao longo do tempo para reconhecer agentes específicos,1.93333,5.63172,0.92857,0.250,1.11111,4.61384,1.0,0.400
O que acontece quando o sistema imunitário é hiperativo?,Ataques de tecido normal,2.5,4.75438,0.88889,0.200,0.75,3.01273,1.0,0.667
Qual é o ramo da medicina que estuda todos os aspectos do sistema imunológico?,Imunologia,2.2,5.51466,1.0,0.429,0.0,1.0,1.0,0.000
Que células fazem parte do sistema imunológico?,B cell,2.125,4.10211,1.0,0.400,0.5,1.85566,1.0,0.000
Qual é o processo pelo qual o organismo cria memória imunológica após uma resposta inicial a um agente específico?,Imunidade adquirida,2.05,6.32762,0.89474,0.600,0.5,1.85566,1.0,0.000
Quais são as consequências de uma atividade imunológica inferior ao normal?,Infecções recorrentes e risco de vida,2.25,5.02467,1.0,0.667,1.0,3.79304,1.0,0.500
Qual é o cientista considerado o pai da imunologia?,Ilya Ilyich Mechnikov,2.2,4.75438,0.88889,0.400,1.0,2.50045,1.0,0.000
