Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quais são alguns dos métodos utilizados para medir a desigualdade econômica?,Alguns dos métodos utilizados para medir a desigualdade econômica incluem o Coeficiente de Gini,2.83333,5.02467,1.0,0.333,2.07143,5.51466,1.0,0.222
O que é o Coeficiente de Gini?,O Coeficiente de Gini é uma medida utilizada para quantificar a desigualdade de renda ou riqueza em uma população,1.625,4.25402,0.85714,0.250,1.57895,6.32762,0.89474,0.455
Qual é o conceito de equidade?,Equidade refere-se à justiça e imparcialidade na distribuição de recursos,1.57143,3.79304,1.0,0.333,2.0,4.82961,1.0,0.333
O que diferencia igualdade de resultados da igualdade de oportunidades?,Igualdade de resultados refere-se a um estado em que todos os indivíduos têm acesso aos mesmos recursos,2.18182,5.12344,0.8,0.200,1.17647,5.90165,1.0,0.250
Como a globalização afeta a desigualdade econômica?,Embora a globalização reduza a desigualdade entre países,2.0,4.25402,0.85714,0.000,1.25,4.51932,0.875,0.000
Quais são alguns exemplos de desigualdade econômica?,Exemplos de desigualdade econômica incluem a disparidade na distribuição de renda,1.625,4.10211,1.0,0.250,1.27273,5.1549,0.90909,0.286
Como a pesquisa relacionada à desigualdade econômica tem impactado nossa compreensão do assunto?,Pesquisas sugerem que uma maior desigualdade dificulta o crescimento econômico sustentável,2.64286,5.36491,1.0,0.375,1.18182,5.02467,1.0,0.375
O que é o Kuznets Curve?,A Curva de Kuznets descreve a hipótese de que,1.57143,3.95066,0.83333,0.000,1.22222,4.92241,0.77778,0.250
Quem são algumas das principais figuras acadêmicas estudando a desigualdade econômica?,Algumas das principais figuras incluem Branko Milanović,2.25,5.02467,1.0,0.143,1.28571,4.10211,1.0,0.000
Quais são algumas das causas da desigualdade econômica dentro dos países?,Causas de desigualdade econômica incluem disparidades educacionais,2.83333,5.02467,1.0,0.200,1.71429,4.10211,1.0,0.000
