Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é um número primo?,um número natural maior que 1 não divisível por outros números naturais menores que ele,1.57143,3.79304,1.0,1.000,1.4,5.76639,0.93333,0.556
Qual é a definição de número composto?,número natural maior que 1 que não é primo,1.625,4.10211,1.0,0.750,1.0,4.75438,0.88889,1.000
Quem demonstrou a existência infinita dos números primos?,Euclides,2.33333,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
O que é o Teorema Fundamental da Aritmética?,todo número natural maior que 1 é primo ou produto único de primos,2.0,4.51932,0.875,0.000,1.46154,5.36491,1.0,0.778
Qual teste de primalidade tem chance pequena de erro?,Teste de primalidade Miller-Rabin,2.1,4.75438,0.88889,0.500,0.75,3.01273,1.0,0.000
Qual teste de primalidade sempre produz a resposta correta em tempo polinomial?,Teste de primalidade AKS,2.07692,5.20226,1.0,0.500,0.75,3.01273,1.0,0.000
O maior número primo conhecido até dezembro de 2018 possui quantos dígitos decimais?,24,2.5,5.36491,1.0,0.667,0.0,1.0,1.0,0.000
Qual conjectura afirma que todo inteiro par maior que 2 pode ser expresso como soma de dois primos?,Conjectura de Goldbach,2.0,6.11685,0.94444,0.545,0.66667,2.50045,1.0,0.000
Que tipo especial de número primo é o maior conhecido até dezembro de 2018?,Mersenne,2.46667,5.63172,0.92857,0.889,0.0,1.0,1.0,0.000
O que são ideais primos no álgebra abstrata?,objetos que se comportam de forma generalizada como números primos,2.22222,4.37319,1.0,0.200,1.0,4.82961,1.0,0.167
