Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é a teoria de packet switching?,Método de transmissão de dados em pacotes pela rede digital,2.33333,4.37319,1.0,0.250,1.5,4.96484,0.9,0.500
Qual foi o objetivo do trabalho de Paul Baran?, Fornecer uma rotulação tolerante a falhas e eficiente para mensagens de telecomunicações,1.8,4.61384,1.0,0.600,1.25,5.20226,1.0,0.143
Em que ano Paul Baran desenvolveu sua teoria?, No início dos anos 1960,2.22222,4.37319,1.0,0.400,2.0,3.43523,1.0,0.333
Qual foi o contraste entre as ideias de Baran e os princípios estabelecidos da época?, A pre-alocação de largura de banda de rede,2.375,5.65316,1.0,0.143,0.875,4.69839,0.75,0.750
Quando Donald Davies introduziu o conceito moderno de packet switching?, Em 1965,1.90909,4.82961,1.0,0.286,0.5,1.85566,1.0,0.000
Qual a estrutura dos pacotes em transmissão de dados?, Conjunto de header e payload,2.2,4.61384,1.0,0.500,1.2,3.43523,1.0,0.000
O que é utilizado no header?, Informações para direcionamento do pacote pela rede,2.0,3.79304,1.0,0.000,1.71429,4.10211,1.0,0.500
Quem é creditado com a inspiração para muitas redes de packet switching após 1965?, Donald Davies,2.53333,5.51466,1.0,0.143,0.5,1.85566,1.0,0.000
Qual desdobramento incluiu o conceito de packet switching em sua design?, ARPANET (EUA),1.91667,5.02467,1.0,0.333,1.5,1.85566,1.0,0.000
Quem financiou o trabalho inicial de Paul Baran?, O Departamento de Defesa dos Estados Unidos,2.44444,4.37319,1.0,0.400,1.28571,4.10211,1.0,0.167
