Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Vou gerar 10 pares pergunta,resposta no formato CSV:,1.4,3.43523,1.0,0.500,2.0,3.01273,1.0,0.667
1. Qual é a definição de força na física?,influência que pode alterar o movimento de um objeto,1.08333,4.61384,1.0,0.600,0.88889,4.61384,1.0,0.800
2. Que tipo de grandeza é a força?,vetorial,1.25,4.37319,1.0,0.600,0.0,1.0,1.0,0.000
3. Qual é a unidade SI de medida da força?,newton,1.2,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
5. Qual é a lei de Newton que descreve a força?,segunda,1.11364,5.1549,0.90909,0.333,0.0,1.0,1.0,0.000
6. Qual equação descreve a segunda lei de Newton?,F = dp/dt,1.13889,4.61384,1.0,0.167,1.0,1.85566,1.0,0.000
7. Qual é a relação entre força e aceleração?,diretamente proporcional,1.08333,4.61384,1.0,0.400,0.5,1.85566,1.0,0.500
8. O que causa a deformação em sólidos ou fluxo em fluidos?,tensão,1.375,5.32781,0.91667,0.167,0.0,1.0,1.0,1.000
9. Qual é o conceito oposto a thrust?,drag,1.3125,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
10. Que conceito físico é representado por torque?,força de rotação,1.25,4.37319,1.0,0.333,0.66667,2.50045,1.0,1.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é a definição de força na física?,influência que pode alterar o movimento de um objeto,1.66667,4.37319,1.0,0.750,0.88889,4.61384,1.0,0.800
Que tipo de grandeza é a força?,vetorial,2.0,4.10211,1.0,0.750,0.0,1.0,1.0,0.000
Qual é a unidade SI de medida da força?,newton,1.9,4.61384,1.0,0.600,0.0,1.0,1.0,0.000
Qual é a lei de Newton que descreve a força?,segunda,1.72727,4.96484,0.9,0.400,0.0,1.0,1.0,0.000
Qual equação descreve a segunda lei de Newton?,F = dp/dt,1.77778,4.37319,1.0,0.200,1.0,1.85566,1.0,0.000
Qual é a relação entre força e aceleração?,diretamente proporcional,1.66667,4.37319,1.0,0.500,0.5,1.85566,1.0,0.500
O que causa a deformação em sólidos ou fluxo em fluidos?,tensão,2.25,5.1549,0.90909,0.200,0.0,1.0,1.0,1.000
Qual é o conceito oposto a thrust?,drag,2.125,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
Que conceito físico é representado por torque?,força de rotação,2.0,4.10211,1.0,0.400,0.66667,2.50045,1.0,1.000
