Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quem comandava as forças britânicas na Batalha de Monongahela?,Edward Braddock,2.1,4.61384,1.0,0.167,0.5,1.85566,1.0,0.000
Quantas baixas os franceses tiveram durante a guerra franco-indiana?,1,1.9,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
Qual foi o resultado final da guerra franco-indiana?,vitória britânica,1.88889,4.37319,1.0,0.800,0.5,1.85566,1.0,0.500
Quem liderou as forças britânicas na Campanha de Montreal?,Jeffery Amherst,2.1,4.61384,1.0,0.167,0.5,1.85566,1.0,0.000
Quantas baixas os britânicos tiveram em ações ofensivas durante a guerra franco-indiana?,1,2.15385,5.20226,1.0,0.143,0.0,1.0,1.0,0.000
O que foi usado pelos colonos americanos durante a guerra franco-indiana?,long rifle,2.16667,5.02467,1.0,0.333,0.5,1.85566,1.0,0.000
Qual era o tamanho aproximado das forças envolvidas na guerra franco-indiana?,10.000,2.41667,5.02467,1.0,0.429,0.0,1.0,1.0,0.000
Quem liderava as forças indígenas aliadas dos britânicos?,Sir William Johnson,2.33333,4.37319,1.0,0.000,1.0,2.50045,1.0,0.000
Em qual ano começou a guerra franco-indiana?,1754,1.75,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
Onde estava localizada a Nova França durante a guerra franco-indiana?,North America,2.0,4.96484,0.9,0.167,0.5,1.85566,1.0,0.000
