Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a origem dos normandos segundo o contexto?,Eram um povo germânico estabelecido no norte da França,2.3,4.61384,1.0,0.250,1.22222,4.61384,1.0,0.333
Qual é o significado da palavra normano?,Significa homens do Norte,2.0,4.10211,1.0,0.500,1.5,3.01273,1.0,0.000
Quais batalhas envolveram os normandos segundo os fatos?,Battle of Cerami,1.77778,4.51932,0.875,0.000,1.0,2.50045,1.0,0.000
Quais idiomas os normandos falavam?,Latin,1.66667,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Qual foi o papel dos normandos nas Cruzadas?,Participaram das Cruzadas,2.33333,4.37319,1.0,0.250,1.0,2.50045,1.0,0.000
Qual estilo arquitetônico está associado aos normandos?,Estilo normando,2.0,4.10211,1.0,0.200,0.5,1.85566,1.0,0.000
Qual conquista importante foi liderada pelos normandos?,A Conquista da Inglaterra,2.0,4.10211,1.0,0.400,1.0,3.01273,1.0,0.000
Quais castelos estão associados aos normandos nos fatos?,Taunton Castle e Waytemore Castle.,2.44444,4.37319,1.0,0.000,1.5,3.59796,0.8,0.000
Qual figura histórica está ligada aos normandos nos fatos?,Richard of Salerno.,2.5,4.61384,1.0,0.167,1.5,2.50045,1.0,0.000
Quais crenças religiosas os normandos possuíam?,Cristianismo e paganismo nórdico.,1.71429,3.79304,1.0,0.000,1.4,3.01273,1.0,0.000
