Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Okay, I need to create 10 question-answer pairs based on the given data about Pharmacy. Let me look at the information provided.,0.0,1.0,1.0,0.000,3.18333,6.40552,0.95238,0.050
Next, the origins are mentioned with Dioscorides and De Materia Medica. That can be another question about its origins.,0.0,1.0,1.0,0.000,3.48485,6.11685,0.94444,0.000
The user also included some images related to pharmacy, like the mortar and pestle. I can ask which tools symbolize pharmacy.,4.0,4.61384,1.0,0.000,3.0,5.20226,1.0,0.000
Ancient texts in pharmacy include De Materia Medica and Almanac, so a question about important ancient texts makes sense.,1.8,4.82961,1.0,0.000,3.2,4.61384,1.0,0.000
The role of pharmacists involves compounding medications, so that's another good question.,3.0,4.10211,1.0,0.000,1.875,3.79304,1.0,0.167
 Dioscorides is highlighted as an influential figure, leading to a question about who influenced early pharmacy practices.,1.14286,4.10211,1.0,0.000,3.09091,4.82961,1.0,0.000
Historical aspects involve contributions from different cultures like Greek and Arabic, making another good question.,5.0,5.02467,1.0,0.000,1.6,3.01273,1.0,0.000
Resposta:** As imagens incluem um mortar e pesto, o livro De Materia Medica de Pedanios de Cilício e a tapeçaria medieval Taccuino Sanitatis.,1.36364,4.61384,1.0,0.000,2.3125,5.89204,0.86667,0.167
Resposta:** Esse livro é fundamental porque descreve plantas medicinais, minerais e produtos animais usados como remédios na antiguidade.,1.33333,4.82961,1.0,0.250,2.2,4.61384,1.0,0.000
Resposta:** O farmacêutico desempenha um papel crucial na promoção de saúde, prevenindo e tratando doenças por meio do manejo adequado de medicamentos.,2.14286,5.48607,0.92308,0.333,2.41667,5.02467,1.0,0.167
