Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual tipo de motor é usado no USS Montclair (ID-3497)?,Steam engine,2.76923,4.82961,1.0,0.429,0.5,1.85566,1.0,0.000
Quem é conhecido por inventar a máquina a vapor?,Thomas Newcomen,2.3,4.75438,0.88889,0.800,0.5,1.85566,1.0,0.000
Que tipo de energia é usada pelo King County (steam ferry)?,Steam engine,3.07143,5.02467,1.0,0.250,0.5,1.85566,1.0,0.000
Qual empresa produz Steam engines como produto principal?,AG Weser,1.88889,4.37319,1.0,0.500,0.5,1.85566,1.0,0.000
O USS Sonoma (1862) utiliza qual sistema de propulsão?,Steam engine,2.41667,4.61384,1.0,0.167,0.5,1.85566,1.0,0.000
Qual ano foi construído o SS Maui que possui propulsão a vapor?,1916,1.92308,5.20226,1.0,0.250,0.0,1.0,1.0,0.000
Que tópico principal está associado ao Steam engine na wiki?,Steam engine,2.45455,4.82961,1.0,0.143,0.5,1.85566,1.0,0.000
Qual modelo de página wiki é usado para Steam engine?,Template:Convert,2.09091,4.82961,1.0,0.429,1.0,1.85566,1.0,0.000
Qual categoria de invenções do século XVIII inclui o Steam engine?,Category:18th-century inventions,2.58333,5.02467,1.0,0.286,1.5,1.85566,1.0,0.000
Qual tipo de energia utiliza a Portland (barcaça a vapor)?,Steam engine,2.23077,4.96484,0.9,0.500,0.5,1.85566,1.0,0.000
