Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual foi o ano de fundação da Universidade Harvard?,1636,2.0,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
Quem foi o primeiro benfeitor da universidade?,John Harvard,2.125,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
Em qual estado está localizada a Universidade Harvard?,Massachusetts,1.77778,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Qual evento histórico marcou a transformação da universidade em uma moderna universidade de pesquisa?,Guerra Civil Americana,2.26667,5.63172,0.92857,0.625,1.0,2.50045,1.0,0.000
Quem conduziu a universidade durante a Grande Depressão e o início da Segunda Guerra Mundial?,James Bryant Conant,2.9375,5.76639,0.93333,0.250,1.0,2.50045,1.0,0.000
Em qual ano a faculdade de graduação se tornou mista após a fusão com Radcliffe College?,1977,2.17647,5.89142,0.9375,0.250,0.0,1.0,1.0,0.000
Qual é a primeira divisão esportiva na qual compete o Harvard Crimson?,Ivy League da NCAA,2.15385,5.32781,0.91667,0.143,1.5,3.01273,1.0,0.000
Quantos bilionários vivem nos Estados Unidos e são ex-alunos da universidade?,62 bilionários,2.16667,5.02467,1.0,0.286,0.5,1.85566,1.0,0.000
Quem foi o primeiro reitor mulher de Harvard University?,Drew Gilpin Faust,2.4,4.61384,1.0,0.333,1.0,2.50045,1.0,0.000
Qual é a organização que Harvard encontrou em 1900?,Associação de Universidades Americanas,1.7,4.61384,1.0,0.200,0.75,3.01273,1.0,0.250
