Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
1. O que é uma máquina a vapor?,Motor que usa vapor para fazer trabalho mecânico,1.1875,4.37319,1.0,0.500,0.875,4.37319,1.0,0.833
2. Como funciona uma máquina a vapor?,Usa pressão do vapor para mover pistão,1.25,4.10211,1.0,0.500,1.42857,4.10211,1.0,0.600
3. Qual a diferença entre motor a vapor e turbina a vapor?,Motor a vapor é do tipo reciprocante,1.54167,5.63648,0.75,0.500,1.0,4.10211,1.0,0.400
4. Qual o ciclo termodinâmico usado na análise da máquina a vapor?,Ciclo de Rankine,1.45833,5.20226,1.0,0.714,0.66667,2.50045,1.0,0.000
5. Quem inventou a primeira bomba de água a vapor?,Jerónimo de Ayanz y Beaumont,1.35,4.96484,0.9,0.500,1.0,3.43523,1.0,0.250
6. Quem criou o primeiro motor a vapor comercialmente bem-sucedido?,Thomas Newcomen,1.55,4.82961,1.0,0.429,0.5,1.85566,1.0,0.000
7. Qual foi a melhoria crítica de James Watt nos motores a vapor?,Condensação em recipiente separado,1.59615,5.48607,0.92308,0.250,0.75,3.01273,1.0,0.333
8. Para que serviram os motores a vapor na Revolução Industrial?,Era fonte de energia nas fábricas,1.34091,5.02467,1.0,0.167,1.0,3.79304,1.0,0.500
9. Como os motores a vapor substituíram as velas nos navios?,Através de navios a vapor de remos,1.29545,5.02467,1.0,0.167,0.85714,4.25402,0.85714,0.333
10. Por que os motores a vapor foram substituídos no século XX?,Melhorias em motores elétricos e de combustão,1.33333,5.20226,1.0,0.286,1.14286,4.10211,1.0,0.250
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
O que é uma máquina a vapor?,Motor que usa vapor para fazer trabalho mecânico,1.875,4.10211,1.0,0.667,0.875,4.37319,1.0,0.833
Como funciona uma máquina a vapor?,Usa pressão do vapor para mover pistão,2.0,3.79304,1.0,0.667,1.42857,4.10211,1.0,0.600
Qual a diferença entre motor a vapor e turbina a vapor?,Motor a vapor é do tipo reciprocante,2.58333,5.48192,0.72727,0.600,1.0,4.10211,1.0,0.400
Qual o ciclo termodinâmico usado na análise da máquina a vapor?,Ciclo de Rankine,2.41667,5.02467,1.0,0.833,0.66667,2.50045,1.0,0.000
Quem inventou a primeira bomba de água a vapor?,Jerónimo de Ayanz y Beaumont,2.2,4.75438,0.88889,0.600,1.0,3.43523,1.0,0.250
Quem criou o primeiro motor a vapor comercialmente bem-sucedido?,Thomas Newcomen,2.6,4.61384,1.0,0.500,0.5,1.85566,1.0,0.000
Qual foi a melhoria crítica de James Watt nos motores a vapor?,Condensação em recipiente separado,2.69231,5.32781,0.91667,0.286,0.75,3.01273,1.0,0.333
Para que serviram os motores a vapor na Revolução Industrial?,Era fonte de energia nas fábricas,2.18182,4.82961,1.0,0.200,1.0,3.79304,1.0,0.500
Como os motores a vapor substituíram as velas nos navios?,Através de navios a vapor de remos,2.09091,4.82961,1.0,0.200,0.85714,4.25402,0.85714,0.333
Por que os motores a vapor foram substituídos no século XX?,Melhorias em motores elétricos e de combustão,2.16667,5.02467,1.0,0.333,1.14286,4.10211,1.0,0.250
