Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
A Peste Negra ocorreu entre quais anos no seu pico na Europa?,1347 e 1351,2.0,5.20226,1.0,0.167,0.66667,2.50045,1.0,0.000
Qual bactéria é acredita-se ser a causa da Peste Negra?,Yersinia pestis,2.09091,4.82961,1.0,0.571,0.5,1.85566,1.0,0.000
Quantas pessoas a Peste Negra resultou em morte na Eurásia?,75 a 200 milhões de pessoas,2.09091,4.82961,1.0,0.167,0.83333,3.79304,1.0,0.000
A Peste Negra foi qual surto europeu de peste?,O primeiro grande surto,2.1,4.75438,0.88889,0.167,0.75,3.01273,1.0,0.667
Qual doença causada pela Yersinia pestis é a mais comum durante a Peste Negra?,Peste bubónica,3.0,5.63172,0.92857,0.333,0.5,1.85566,1.0,0.000
A Peste Negra originou-se em que região?,Ásia Central ou Ásia Oriental,1.875,4.10211,1.0,0.250,1.0,3.59796,0.8,0.000
Como a praga se espalhou de Crimea para o resto da Europa?,Por pulgas que viviam nos ratos que viajavam em navios mercantes genoveses,2.0,5.20226,1.0,0.200,1.0,5.32781,0.91667,0.000
Qual foi a estimativa percentual da população europeia morta pela Peste Negra?,30% a 60%,2.30769,5.20226,1.0,0.125,0.8,3.59796,0.8,0.000
Quanto tempo levou para a população da Europa se recuperar ao nível anterior à Peste Negra?,200 anos,2.47059,5.78178,1.0,0.556,0.5,1.85566,1.0,0.000
Qual século viu uma redução na população mundial devido à Peste Negra?,Século XIV,2.23077,5.20226,1.0,0.429,0.5,1.85566,1.0,0.000
