Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
De onde os normandos descendiam principalmente?,viquingues da Escandinávia,1.85714,3.79304,1.0,0.333,1.0,2.50045,1.0,0.000
Qual era a religião principal dos normandos antes da conversão ao cristianismo?,paganismo nórdico,2.15385,5.20226,1.0,0.667,0.5,1.85566,1.0,0.000
Qual é a origem do termo normando?,Northmen ou Norsemen,2.0,4.10211,1.0,0.500,0.66667,2.50045,1.0,0.000
Em quais regiões os normandos tiveram influência significativa?,Normandia,2.0,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Que batalha teve como combatentes os normandos?,Batalha de Olivento,1.875,4.10211,1.0,0.250,0.66667,2.50045,1.0,0.333
Qual é o estilo arquitetônico associado aos normandos?,Normans,2.33333,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Quais são alguns exemplos de catedrais ou castelos construídos pelos normandos?,Igreja de Santa Maria,2.25,5.02467,1.0,0.167,0.75,3.01273,1.0,0.000
Quem era um conhecido personagem normando?,Richard of Salerno,1.57143,3.79304,1.0,0.750,1.0,2.50045,1.0,0.000
Qual era o idioma falado pelos normandos?,Old Norse,2.0,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
Qual evento histórico destacou a participação dos normandos nas Cruzadas?,Cruzadas,2.45455,4.82961,1.0,0.333,0.0,1.0,1.0,0.000
