Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a população oficial da área metropolitana de Warsaw?,2.666 milhões,2.09091,4.82961,1.0,0.667,0.5,1.85566,1.0,0.000
Em que município fica Warsaw?,Warszawa,1.66667,3.43523,1.0,0.333,0.0,1.0,1.0,0.000
Qual é a classificação da cidade mais populosa da União Europeia em Varsóvia?,1ª,2.42857,5.48607,0.92308,0.444,0.0,1.0,1.0,0.000
Quem classificou Varsóvia como a 32ª cidade mais habitável do mundo?,The Economist Intelligence Unit,2.58333,5.02467,1.0,0.571,1.5,3.01273,1.0,0.000
Quando Varsóvia foi classificada como a 32ª cidade mais habitável do mundo?,2012,2.30769,5.20226,1.0,0.500,0.0,1.0,1.0,0.000
Qual é o principal setor econômico de Warsaw?,Serviços financeiros,1.66667,4.37319,1.0,0.600,0.5,1.85566,1.0,0.000
Quais são os principais pontos turísticos de Varsóvia?,Centro Histórico de Varsóvia (UNESCO),1.66667,4.37319,1.0,0.200,1.28571,3.43523,1.0,0.200
Qual é a capital da Polônia?,Varsóvia,1.71429,3.79304,1.0,0.667,0.0,1.0,1.0,0.000
Quais são as principais universidades em Warsaw?,Universidade de Varsóvia,1.625,4.10211,1.0,0.250,0.66667,2.50045,1.0,0.333
Qual é a moeda oficial da Polônia?,Złoty polonês (PLN),1.75,4.10211,1.0,0.750,2.0,2.50045,1.0,0.000
