Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
- Qual indivíduo recebeu o nome da escola?,John Harvard,2.11111,4.10211,1.0,0.750,0.5,1.85566,1.0,0.000
- Quando o curso de graduação se tornou coeducacional?,1977,2.6,4.37319,1.0,0.250,0.0,1.0,1.0,0.000
- Qual era o nome do líder durante a Grande Depressão e a Segunda Guerra Mundial?,James Bryant Conant,2.0,5.76639,0.93333,0.900,1.0,2.50045,1.0,0.000
- Que organização Harvard encontrou em 1900?,Associação de Universidades Americanas,2.375,3.79304,1.0,0.250,0.75,3.01273,1.0,0.250
- Que presidente da universidade a transformou em uma moderna universidade de pesquisa?,Charles W. Eliot,3.28571,5.32781,0.91667,0.500,1.0,2.50045,1.0,0.000
1. Qual é o maior sistema de bibliotecas acadêmicas e privadas do mundo associado à Harvard?,Harvard Library,1.4375,5.78178,1.0,0.300,0.5,1.85566,1.0,0.000
2. Quantas bibliotecas individuais compõem a biblioteca principal da escola?,79 bibliotecas individuais,1.25,4.82961,1.0,0.429,0.66667,2.50045,1.0,0.000
3. Quantos volumes estão contidos na biblioteca principal da escola?,18 milhões de volumes,1.4,4.82961,1.0,0.429,0.75,3.01273,1.0,0.000
4. Quantos presidentes dos EUA são ex-alunos da escola?,oito presidentes dos EUA,1.47222,4.61384,1.0,0.333,1.0,3.01273,1.0,0.000
5. Quantos ganhadores do Nobel estão entre os ex-alunos da escola?,150 ganhadores do Nobel,1.43182,5.02467,1.0,0.167,1.5,3.01273,1.0,0.000
6. Qual é a classificação da universidade na US News & World Report?,1º lugar,2.21154,5.36491,1.0,0.222,0.5,1.85566,1.0,0.500
7. Qual é o ID do Grid da universidade?,grid.38142.3c,1.41667,4.61384,1.0,0.200,1.0,1.0,1.0,0.000
8. Qual é o nome do líder durante a Grande Depressão e a Segunda Guerra Mundial?,James Bryant Conant,1.375,5.89142,0.9375,0.727,1.0,2.50045,1.0,0.000
9. Quem transformou a universidade em uma moderna universidade de pesquisa?,Charles W. Eliot,1.11364,5.1549,0.90909,0.333,1.0,2.50045,1.0,0.000
10. Quando o curso de graduação se tornou coeducacional?,1977,1.25,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
1. Qual é o maior sistema de bibliotecas acadêmicas e privadas do mundo associado à Harvard?,Harvard Library,1.4375,5.78178,1.0,0.300,0.5,1.85566,1.0,0.000
2. Quantas bibliotecas individuais compõem a biblioteca principal da escola?,79 bibliotecas individuais,1.25,4.82961,1.0,0.429,0.66667,2.50045,1.0,0.000
3. Quantos volumes estão contidos na biblioteca principal da escola?,18 milhões de volumes,1.4,4.82961,1.0,0.429,0.75,3.01273,1.0,0.000
4. Quantos presidentes dos EUA são ex-alunos da escola?,oito presidentes dos EUA,1.47222,4.61384,1.0,0.333,1.0,3.01273,1.0,0.000
5. Quantos ganhadores do Nobel estão entre os ex-alunos da escola?,150 ganhadores do Nobel,1.43182,5.02467,1.0,0.167,1.5,3.01273,1.0,0.000
6. Qual é a classificação da universidade na US News & World Report?,1º lugar,2.21154,5.36491,1.0,0.222,0.5,1.85566,1.0,0.500
7. Qual é o ID do Grid da universidade?,grid.38142.3c,1.41667,4.61384,1.0,0.200,1.0,1.0,1.0,0.000
8. Qual é o nome do líder durante a Grande Depressão e a Segunda Guerra Mundial?,James Bryant Conant,1.375,5.89142,0.9375,0.727,1.0,2.50045,1.0,0.000
9. Quem transformou a universidade em uma moderna universidade de pesquisa?,Charles W. Eliot,1.11364,5.1549,0.90909,0.333,1.0,2.50045,1.0,0.000
10. Quando o curso de graduação se tornou coeducacional?,1977,1.25,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
