Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a definição de geologia?,o estudo da Terra,1.57143,3.79304,1.0,0.333,1.0,3.01273,1.0,0.500
Quem é Rudolph Glossop e qual sua área de atuação?,Rudolph Glossop atua nas áreas Geology.,2.09091,4.82961,1.0,0.200,2.0,3.79304,1.0,0.000
Qual a importância do estudo da geologia?,fornece evidências para a tectônica de placas,2.375,4.10211,1.0,0.667,0.85714,4.10211,1.0,0.000
O que é a Lithosfera e qual sua relevância?,a camada sólida da Terra,2.1,4.61384,1.0,0.000,1.4,3.43523,1.0,0.333
Quais são as principais ferramentas utilizadas pelos geólogos?,field work,2.0,4.37319,1.0,0.200,0.5,1.85566,1.0,0.000
Qual o papel da geologia na exploração de recursos?,importante para mineral e hydrocarbon exploration and exploitation.,2.9,4.61384,1.0,0.500,2.0,4.37319,1.0,0.333
Como a geologia contribui para a compreensão dos desastres naturais?,fornece insights para entender e mitigar riscos de desastres naturais.,1.90909,4.96484,0.9,0.200,2.0,4.82961,1.0,0.143
Qual a relação entre geologia e a descoberta de evidências para a tectônica de placas?,Geology usa modelo de página wiki Template:Portal,2.0,6.03262,0.8,0.333,1.55556,4.37319,1.0,0.286
Quais são os principais métodos utilizados para determinar a idade das rochas?,field work,2.46154,5.20226,1.0,0.429,0.5,1.85566,1.0,0.000
Qual a importância do estudo da geologia para a avaliação de recursos hídricos?,importante para evaluating water resources.,2.64286,5.48607,0.92308,0.500,1.66667,3.43523,1.0,0.250
