Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
When did the Black Death occur?,The disease began in 1346 and peaked around 1351.,3.0,3.79304,1.0,0.000,4.5,4.61384,1.0,0.000
How was bubonic plague transmitted?,Fleas can spread the plague through their biofilms.,2.0,3.43523,1.0,0.000,3.33333,4.37319,1.0,0.000
How did the plague affect European populations?,Significant population reduction occurred.,2.875,4.10211,1.0,0.000,1.6,3.01273,1.0,0.000
Which countries contained significant numbers of plague survivors?,Countries like England managed survivors.,3.33333,4.37319,1.0,0.000,2.0,3.43523,1.0,0.000
When did the Black Death become evident?,The disease appeared in European populations starting around 1346.,2.875,4.10211,1.0,0.000,4.5,4.61384,1.0,0.000
What is a characteristic aspect of bubonic plague spread?,Fleas move through oceans and lands to infect humans.,2.7,4.61384,1.0,0.444,3.8,4.61384,1.0,0.000
How does the rat flea infect humans?, They use biofilms to block the gut,2.875,4.10211,1.0,0.000,3.0,4.10211,1.0,0.000
When did the Black Death occur?,The epidemic began in 1346.,3.0,3.79304,1.0,0.000,2.5,3.43523,1.0,0.000
What are key aspects of the plague's spread?,Fleas move across oceans and lands,3.0,4.61384,1.0,0.111,2.5,3.79304,1.0,0.000
How did the plague affect human health?,It reduced populations and caused medical complications.,2.875,4.10211,1.0,0.000,2.875,4.10211,1.0,0.000
Was there any containment during the pandemic?,Some regions managed survivors but most were destroyed.,2.875,4.10211,1.0,0.000,3.33333,4.37319,1.0,0.000
How does the rat flea infect humans?,They use biofilms to prevent transmission.,2.875,4.10211,1.0,0.000,2.42857,3.79304,1.0,0.000
