Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quanto teve o USA em 1973 para a production de petróleo?,marco 4 por barril,1.75,5.02467,1.0,0.200,0.75,3.01273,1.0,0.333
Com que preço se ajustou para os preços do mundo?,quase US$ 3 à marro,2.0,4.82961,1.0,0.500,1.83333,3.43523,1.0,0.250
Quem fez o crise inicial dos petróleo de 1973?,O US,2.1,4.61384,1.0,0.600,0.5,1.85566,1.0,0.000
Porque o USA produzia such a volumes depetróleo e eleu o choque?,para os OAR,2.69231,5.32781,0.91667,0.143,0.66667,2.50045,1.0,0.000
Em que data Henry Kissinger negociou uma retirada?,18 de janeiro de 1974,2.22222,4.37319,1.0,0.200,0.8,3.59796,0.8,0.333
Quando os Estados Unidos se retiraram do Acordo de Bretton Woods?,Em 15 de agosto de 1971,2.41667,5.02467,1.0,0.143,1.0,3.95066,0.83333,0.333
Quem proclamou o embargo do petróleo árabes?,os OAR e os PAE,2.0,4.10211,1.0,0.250,1.0,3.59796,0.8,0.000
Por que as nações europeias e o Japão se separaram?,para evitar ser alvo,2.18182,4.82961,1.0,0.000,1.0,3.01273,1.0,1.333
Quanto teve a USA em 1973 para a production de petróleo?,marco 4 por barril,1.75,5.1549,0.90909,0.200,0.75,3.01273,1.0,0.333
Em que data Henry Kissinger negociou uma retirada?,18 de janeiro de 1974,2.22222,4.37319,1.0,0.200,0.8,3.59796,0.8,0.333
