Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
A comutação de pacotes otimiza qual recurso da rede?,largura de banda,2.4,4.61384,1.0,0.400,0.66667,2.50045,1.0,1.000
Qual é a diferença principal entre a comutação de pacotes e a comutação de circuitos?,na comutação de pacotes,2.0625,6.19145,0.73333,0.286,0.75,3.01273,1.0,0.000
A comutação de pacotes pode ser efetuada de duas formas diferentes. Qual delas oferece garantia de entrega dos pacotes?,Com ligação (circuito virtual),2.11111,6.44608,0.84211,0.273,1.16667,3.01273,1.0,0.333
Qual técnica utilizada na comutação de pacotes permite um uso melhor dos recursos da rede?,multiplexagem temporal estatística,2.5625,5.65316,1.0,0.444,1.0,2.50045,1.0,0.333
Quem são dois pesquisadores associados ao desenvolvimento da comutação de pacotes?,Donald Davies e Paul Baran,2.83333,5.02467,1.0,0.333,1.0,3.43523,1.0,0.000
O que é uma desvantagem potencial da comutação de pacotes em comparação à comutação de circuitos?,introduz jitter e atrasos variáveis,2.41176,6.01226,0.875,0.125,1.0,3.43523,1.0,0.000
Qual método de comutação de pacotes envia sempre o endereço de origem dos pacotes?,Sem ligação (datagrama),2.33333,5.91044,0.78571,0.500,1.4,2.50045,1.0,0.500
A comutação por datagrama oferece qual vantagem em termos de redes?,flexibilidade e robustez superiores,2.0,5.02467,1.0,0.200,0.75,3.01273,1.0,0.000
O que é um exemplo de protocolo que utiliza a técnica de comutação de pacotes sem ligação?,endereço IP,1.94444,6.25277,0.82353,0.375,0.5,1.85566,1.0,0.500
Qual das seguintes tecnologias usa a comutação de pacotes com uma ligação virtual fixa?,ATM (comutação de células),2.6,5.51466,1.0,0.125,1.0,3.01273,1.0,0.000
