Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
I need to create varied and comprehensive questions that cover different aspects of force as discussed in the context. Each question should have one correct short answer (up to 10 words). The output should be a CSV with each line containing pergunta,resposta.,4.28586,7.77461,0.90476,0.146,0.5,1.0,1.0,1.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
O que é considerado uma força na física?,uma influência que altera o movimento de um objeto.,1.88889,4.37319,1.0,0.500,1.7,4.61384,1.0,0.750
Forças que aumentam a velocidade de um objeto são conhecidas como?,empuxo.,2.33333,5.02467,1.0,0.500,0.5,1.0,1.0,0.000
Quais forças reduzem a velocidade de um objeto?,arrasto.,1.88889,4.37319,1.0,0.500,0.5,1.0,1.0,0.000
Qual éfeito rotacional é causado pelo torque?,acelerando a velocidade rotacional.,2.0,4.10211,1.0,0.000,1.4,3.01273,1.0,0.333
O que se chama da distribuição de pequenas forças sobre uma área?,pressão.,2.0,5.20226,1.0,0.600,0.5,1.0,1.0,1.000
Que unidade mede força?,newton.,1.6,3.01273,1.0,0.667,0.5,1.0,1.0,0.000
Qual conceito explica as forças internas em um corpo sólido?,estresse mecânico interno.,1.90909,4.82961,1.0,0.667,1.25,2.50045,1.0,1.000
O que a forma original da Lei de Newton número dois afirma?,força é igual à taxa de mudança de momento.,3.0,5.20226,1.0,0.750,1.7,4.75438,0.88889,0.833
Quais são os efeitos da força no movimento de um objeto?,acelerar ou desacelerar.,2.58333,5.02467,1.0,0.800,1.25,2.50045,1.0,0.500
