Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é desobediência civil?,Uma forma de resistência não violenta a leis ou políticas consideradas injustas.,1.5,3.43523,1.0,0.333,2.15385,5.20226,1.0,0.500
Qual o principal objetivo da desobediência civil?,Provocar uma mudança social ou política através da pressão moral e da conscientização pública.,1.75,4.10211,1.0,1.000,2.4,5.63172,0.92857,0.625
A desobediência civil é sempre ilegal?,Sim,1.85714,3.79304,1.0,0.400,0.0,1.0,1.0,0.000
Qual a diferença entre desobediência civil e crime comum?,A desobediência civil é motivada por princípios morais e busca a transformação social,1.8,4.61384,1.0,0.800,1.53846,5.48607,0.92308,0.444
Qual o papel da não violência na desobediência civil?,A não violência é um princípio central,2.1,4.61384,1.0,1.000,0.85714,4.10211,1.0,1.000
Quem foi Henry David Thoreau e qual sua relação com a desobediência civil?,Thoreau foi um escritor e filósofo americano que defendia a desobediência civil como forma de protesto contra a injustiça.,2.07143,5.36491,1.0,0.286,2.4,6.21898,0.94737,0.545
Qual o impacto da desobediência civil no movimento pelos direitos civis nos Estados Unidos?,Foi fundamental para chamar a atenção para a segregação racial e pressionar por mudanças legislativas.,3.33333,5.51466,1.0,0.250,2.0625,5.89204,0.86667,0.444
A desobediência civil pode ser considerada uma forma de ação política?,Sim,1.91667,5.02467,1.0,0.750,0.0,1.0,1.0,0.000
Quais são os riscos associados à prática da desobediência civil?,Prisão,2.63636,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
A desobediência civil é eficaz em regimes autoritários?,Sua eficácia é limitada,2.0,4.37319,1.0,0.167,1.0,3.01273,1.0,0.000
