Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o nome do órgão legislativo da Escócia?,Parlamento da Escócia,2.7,4.61384,1.0,0.600,1.0,2.50045,1.0,0.000
Em que cidade está localizado o Parlamento da Escócia?,Edimburgo,2.0,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
Quantos membros compõem o Parlamento da Escócia?,129,1.875,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Qual o sistema eleitoral utilizado para escolher os membros do Parlamento da Escócia?,Sistema misto de Primeiro-Vencedor e Representação Proporcional,2.57143,5.36491,1.0,0.375,1.42857,4.10211,1.0,0.500
Em que ano foi realizada a primeira eleição para o Parlamento da Escócia?,1999,2.0,5.36491,1.0,0.250,0.0,1.0,1.0,0.000
Quais assuntos são considerados matters reserved (matérias reservadas) no sistema escocês?,Defesa,2.57143,5.02467,1.0,0.222,0.0,1.0,1.0,0.000
Que tipo de leis o Parlamento da Escócia pode aprovar?,Leis sobre educação,2.72727,4.82961,1.0,0.333,0.66667,2.50045,1.0,0.500
Quantos membros são eleitos pelo sistema de voto distrital no Parlamento da Escócia?,73,2.57143,5.36491,1.0,0.333,0.0,1.0,1.0,0.000
Qual o nome do referendo que aprovou a criação do Parlamento da Escócia?,Referendo de 1997,2.28571,5.48607,0.92308,0.286,0.66667,2.50045,1.0,0.000
Quais são as duas categorias de membros do Parlamento da Escócia?,Membros Eleitos (ME) e Membros Adicionais (MA),2.25,5.02467,1.0,0.167,2.36364,4.25402,0.85714,0.000
