Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é uma força em física?,Influência que pode mudar a velocidade de um objeto.,1.625,4.10211,1.0,0.667,1.7,4.61384,1.0,0.600
Como uma força afeta um objeto com massa?,Causa aceleração na mudança da sua velocidade.,2.0,4.37319,1.0,0.750,2.375,4.10211,1.0,0.500
Qual é uma característica importante de uma força?,Tem magnitude e direção,1.77778,4.51932,0.875,0.750,0.75,3.01273,1.0,0.333
Onde a segunda lei de Newton se aplica?,A qualquer objeto que está sob forças adicionais.,1.77778,4.37319,1.0,0.250,1.66667,4.37319,1.0,0.250
Existe outra categoria além de força em física além de massa e aceleração?,Sim,2.35714,5.62279,0.84615,0.667,0.0,1.0,1.0,0.000
No que é a força representada?,Representada pela notação F (ou P).,1.57143,3.79304,1.0,0.333,2.33333,3.79304,1.0,0.000
Como as forças internas no corpo são frequentemente expressas?,Expressadas como tensão.,2.4,4.61384,1.0,0.333,1.25,2.50045,1.0,0.500
Qual dos conceitos relacionados à força não afeta aceleração de um corpo?,Tensão,2.92308,5.20226,1.0,0.571,0.0,1.0,1.0,0.000
O que é o drag em física?,É uma força que diminui a velocidade do objeto.,1.625,4.25402,0.85714,0.333,1.8,4.61384,1.0,0.600
O significado da letra F na física?,Representação da notação de força.,2.125,4.10211,1.0,0.750,1.5,3.43523,1.0,0.333
Como as forças dentro de um corpo influenciam?,Por meio da tensão,2.22222,4.37319,1.0,0.333,1.0,3.01273,1.0,1.000
Quais são os efeitos de uma força distribuída sobre áreas?,Efeitos como a deformação em materiais sólidos ou a fuga em fluidos.,1.81818,4.82961,1.0,0.400,2.15385,5.47097,0.83333,0.167
O conceito de tensão é uma forma simples de qual tipo de estresse?,De estresse.,2.28571,5.62279,0.84615,0.714,1.0,1.85566,1.0,0.000
Por que o corpo não está acelerando quando submetido a forças equilibradas?,Porque as forças equilibram-se mutuamente.,1.92308,5.20226,1.0,0.429,1.66667,3.43523,1.0,0.000
Qual termo é usado para descrever um objeto com velocidade alterada?,Thrust (exceto em contexto de física).,1.83333,5.02467,1.0,0.714,1.77778,3.79304,1.0,0.333
O que causa o torque no objeto?,A mudança na rotação do objeto.,2.125,4.25402,0.85714,0.667,2.14286,3.79304,1.0,1.000
