Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
- Que conceito os filósofos da antiguidade usavam para estudar máquinas simples?,força,3.92308,5.02467,1.0,0.429,0.0,1.0,1.0,1.000
- Qual era a crença de que manter o movimento exigia força?,erro fundamental,1.92308,5.02467,1.0,0.833,0.5,1.85566,1.0,1.000
- Quem possuía matemática matemática?,Sir Isaac Newton,1.5,3.17866,0.75,0.333,1.0,2.50045,1.0,0.000
- Quanto tempo levou para melhorar as leis de movimento de Sir Isaac Newton?,quase trezentos anos.,2.0,5.48607,0.92308,0.375,1.5,2.50045,1.0,0.667
- Quem desenvolveu a teoria da relatividade?,Einstein,1.75,3.79304,1.0,0.333,0.0,1.0,1.0,0.000
- O que a física de partículas fez para descrever as forças subatômicas?,Modelo Padrão,2.0,5.20226,1.0,0.333,0.5,1.85566,1.0,0.000
- Quais são as partículas trocadas previstas pelo modelo padrão?,bósons de bitola,2.72727,4.61384,1.0,0.500,0.66667,2.50045,1.0,0.000
- Qual é a interação principal mais forte?,forte,1.88889,4.10211,1.0,0.800,0.0,1.0,1.0,2.000
- Qual é a interação principal mais fraca?,gravitacional.,1.88889,4.10211,1.0,0.400,0.5,1.0,1.0,0.000
- Quais são as expressões das forças fracas e eletromagnéticas?,interação eletrofraca,1.90909,4.61384,1.0,0.200,0.5,1.85566,1.0,0.000
pergunta,resposta  ,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é a definição física de força em mecânica clássica?,ação que altera o estado de movimento de um objeto  ,1.81818,4.82961,1.0,0.500,0.9,4.96484,0.9,0.800
Quais são as duas leis de Newton associadas à força?,primeira (inércia) e segunda (ação e reação)  ,2.0,4.82961,1.0,0.400,1.90909,4.25402,0.85714,0.400
O que define a direção de uma força?,o vetor associado a ela  ,1.66667,4.37319,1.0,0.667,1.0,3.43523,1.0,0.000
Quem formulou as três leis do movimento que descrevem a força?,Isaac Newton  ,2.08333,5.02467,1.0,0.400,0.5,1.85566,1.0,0.000
Qual é a unidade de força no Sistema Internacional?,newton (N)  ,2.0,4.61384,1.0,0.400,1.5,1.85566,1.0,0.000
O que acontece com um objeto quando a força resultante sobre ele é nula?,ele permanece em repouso ou movimento retilíneo uniforme  ,2.93333,5.51466,1.0,0.333,1.0,4.37319,1.0,0.800
Qual é a interação mais forte entre as forças fundamentais?,força nuclear forte  ,2.18182,4.82961,1.0,0.500,1.0,2.50045,1.0,1.333
Qual é a interação mais fraca entre as forças fundamentais?,força gravitacional  ,2.18182,4.82961,1.0,0.167,0.5,1.85566,1.0,0.500
O que é a força eletrofraca?,interação que combina forças eletromagnéticas e fracas  ,1.57143,3.79304,1.0,0.333,1.42857,4.10211,1.0,0.000
Quais são os campos fundamentais associados às forças?,campo eletromagnético,1.88889,4.37319,1.0,0.200,0.5,1.85566,1.0,0.500
