Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Em que cidade Zbigniew Messner morreu?,Warsaw,2.14286,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Jonas Turkow nasceu em qual cidade?,Warsaw,1.71429,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Qual é a cidade de nascimento de Jakub Szumski?,Warsaw,1.7,4.75438,0.88889,0.400,0.0,1.0,1.0,0.000
Em qual local os Matches of Polish men's volleyball nacional foram realizados?,Warsaw,3.33333,5.36491,1.0,0.300,0.0,1.0,1.0,0.000
Jacek Woszczerowicz morreu em qual cidade?,Warsaw,1.71429,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Qual é o nome da ponte em Varsóvia?,Sigismund Augustus Bridge,2.33333,4.37319,1.0,0.500,1.0,2.50045,1.0,0.000
Qual tipo de projeto está associado a Ryszard Jurkowski em Varsóvia?,projeto relevante,2.08333,5.02467,1.0,0.375,0.5,1.85566,1.0,0.500
Qual é a sede principal da emissora TVN Style?,Warsaw,2.1,4.61384,1.0,0.500,0.0,1.0,1.0,0.000
Janina Oyrzanowska-Poplewska nasceu em qual cidade?,Warsaw,1.71429,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Karol Adwentowicz morreu em qual cidade?,Warsaw,1.71429,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
