pergunta;resposta
Qual é a capital do estado de Vitória, na Austrália?;Melbourne
Em que ano foi oficialmente estabelecida a colônia de Vitória?;1851
Quem é o atual primeiro-ministro do estado de Vitória?;Daniel Andrews
Onde está localizado o Melbourne Cricket Ground?;Vitória (Austrália)
Qual evento esportivo anual ocorre no Melbourne Park em Victoria?;Australian Open
Quantas cadeiras tem o estado de Vitória na Câmara dos Representantes da Australia?;38
Quem é o atual governador do estado de Vitória, na Austrália?;Linda Dessau
Qual é a economia mais importante no estado de Victoria?;serviços financeiros e imobiliários
Que banda originária de Melbourne tem como local de origem Victoria (Australia)?;Cheetah
Quantos distritos municipais há em Victoria, incluindo cidades?;79
