pergunta;resposta
Finally, I'll structure each pair as "pergunta;resposta" in Portuguese, following the specified CSV format without any additional explanations or markdown.
pergunta;resposta
Qual foi o ano de fundação da Universidade Harvard?;1636
Quem foi o primeiro benfeitor da Universidade Harvard?;John Harvard
Quantos presidentes dos Estados Unidos são ex-alunos da Universidade Harvard?;oito presidentes
Qual é a biblioteca mais grande da Universidade Harvard?;Harvard Library
Em que ano a faculdade de graduação se tornou coeducacional?;1977
Quem transformou a universidade em uma moderna universidade de pesquisa?;Charles William Eliot
Quantos ganhadores do Nobel estão associados à Universidade Harvard?;cerca de 150 ganhadores do Nobel
Qual é o nome da equipe esportiva da Universidade Harvard?;Harvard Crimson
Quantas unidades acadêmicas diferentes a Universidade Harvard possui?;onze unidades acadêmicas
Quem foi a primeira mulher presidente da Universidade Harvard?;Drew Gilpin Faust
