pergunta;resposta
Estudantes de Harvard frequentam universidades nos Estados Unidos.;Universidade_Harvard é uma instituição de ensino superior localizada nos Estados Unidos.
Qual é o nome da faculdade mais antiga da Universidade_Harvard?;Harvard College
Quem é o atual reitor da Universidade_Harvard?;Prof. Drew Faust
A Universidade_Harvard foi fundada em qual ano?;1636
Quantos cursos de graduação oferece a Universidade_Harvard?;Muitos, pois oferece mais de 500 programas acadêmicos.
Quem é o presidente da Universidade_Harvard?;Prof. Drew Faust
Qual é o nome do edifício principal na Universidade_Harvard?;Old_Dominican
Qual é a especialização dominante em Harvard Business School?;Negócios e Negócios Estratégicos
Quem são os principais responsáveis pela educação dos alunos na Universidade_Harvard?;Docentes, pesquisadores e estudantes
A Universidade_Harvard possui centros de pesquisa em diversas áreas?;Sim, possui centros de pesquisa em várias áreas, incluindo ciência da computação, biologia molecular, arquitetura e urbanismo.
