pergunta;resposta
A União Europeia possui uma constituição própria?;Não
Qual é o principal órgão de soberania da UE?;O Conselho da Europa
Quem nomeia os juízes do Tribunal de Justiça da União Europeia?;O Parlamento Europeu
Em que ano foi criada a Comissão Européia?;1952
A UE tem poder para impor sanções econômicas aos países-membros?;Sim
Qual é o papel do Banco Central Europeu na UE?;Gerenciar as políticas monetárias da zona euro
O processo de entrada de um país na União Europeia requer aprovação única pelo Conselho dos Ministros?;Não, requer ainda a aprovação do Parlamento Europeu e da Comissão Europeia
Quantos países integram atualmente a UE?;27 (atualizado em 2023)
Qual é o nome do tratado que estabeleceu a União Europeia original?;Tratado de Maastricht
Em qual ano foi assinado este Tratado?;1992
