pergunta;resposta
1. Quando terminou a guerra francesa e indiana?;1763
2. Quem eram os principais comandantes franceses na guerra?;Barão Dieskau, Louis-Joseph de Montcalm
3. Qual foi a batalha que marcou o início do conflito em 1754?;Batalha de Jumonville Glen
4. Quais foram os principais resultados do Tratado de Paris de 1763?;França cede a Nova França para a Grã-Bretanha
5. Quais grupos nativos americanos lutaram ao lado da França?;Algonquin, Wabanaki Confederacy
6. Quantos soldados regulares a França tinha em 1757?;10.000
7. Quais foram as principais regiões envolvidas na guerra?;Vale do Ohio, Maritimes
8. Quem liderou a resistência indígena contra os britânicos?;Pontiac, Shingas
9. Qual foi a causa da derrota inicial de Edward Braddock?;Combinação de má administração e divisões internas
10. Quais foram as principais cidades ou fortificações que mudaram de lado durante a guerra?;Forte Louis, Forte Necessity
1. **Quando terminou a guerra francesa e indiana?**  
   ;1763  
2. **Quem eram os principais comandantes franceses na guerra?**  
   ;Barão Dieskau, Louis-Joseph de Montcalm  
3. **Qual foi a batalha que marcou o início do conflito em 1754?**  
   ;Batalha de Jumonville Glen  
4. **Quais foram os principais resultados do Tratado de Paris de 1763?**  
   ;França cede a Nova França para a Grã-Bretanha  
5. **Quais grupos nativos americanos lutaram ao lado da França?**  
   ;Algonquin, Wabanaki Confederacy  
6. **Quantos soldados regulares a França tinha em 1757?**  
   ;10.000  
7. **Quais foram as principais regiões envolvidas na guerra?**  
   ;Vale do Ohio, Maritimes  
8. **Quem liderou a resistência indígena contra os britânicos?**  
   ;Pontiac, Shingas  
9. **Qual foi a causa da derrota inicial de Edward Braddock?**  
   ;Combinação de má administração e divisões internas  
10. **Quais foram as principais cidades ou fortificações que mudaram de lado durante a guerra?**  
    ;Forte Louis, Forte Necessity
