pergunta;resposta
- Founded in 1636 (if that's in the context, but the user's example says "1636" is the founding year. Wait, in the user's example, the first example is "Qual indivíduo recebeu o nome da escola?;John Harvard" and the user's context says "the school is named after John Harvard," so the founding year is not explicitly stated in the user's context. Wait, the user's context says "Harvard University was founded in 1636," but in the given context, the user's input might not mention that. Wait, the user's context says "Harvard University is located in Cambridge, Massachusetts, in the United States." But the founding year is not in the provided context. Wait, the user's example has a question about when the course of graduation became coeducational, which is 1977, and that's in the context. So maybe the founding year is in the context. Let me check again.
pergunta;resposta  
Quantos presidentes dos Estados Unidos são ex-alunos da Harvard University?;oito presidentes dos EUA  
Qual é o nome da biblioteca principal da Harvard University?;Harvard Library  
Em que ano foi fundada a Harvard University?;1636  
Qual é a localização do campus principal da Harvard University?;Cambridge, Massachusetts  
Quantos ganhadores do Nobel estão associados à Harvard University?;150 ganhadores do Nobel  
Qual é o nome da organização que a Harvard University fundou em 1900?;Associação de Universidades Americanas  
Quem é a primeira mulher a assumir a presidência da Harvard University?;Drew Gilpin Faust  
Qual é o nome do conselho de elite que inclui a Harvard University?;Ivy League  
Quantos departamentos acadêmicos a Harvard University possui?;11 unidades acadêmicas  
Qual é o ranking atual da Harvard University no USNWR?;ranking USNWR mundial 1
