pergunta;resposta
Quando começou a crise do petróleo de 1973?;outubro de 1973,
Qual foi o preço do petróleo no início do embargo?;US$ 3 por barril,
Quais países foram inicialmente alvo do embargo petrolífero?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos,
Por que os países árabes implementaram o embargo petrolífero?;em resposta ao apoio dos EUA a Israel durante a Guerra do Yom Kippur,
Qual foi o preço médio global do petróleo no fim do embargo?;cerca de US$ 12 por barril,
Quais três países receberam o embargo após os iniciais?;Portugal, Rodésia e África do Sul,
Qual evento desencadeou a crise petrolífera de 1973?;Guerra do Yom Kippur,
Como foi chamada a primeira crise do petróleo globalmente?;primeiro choque do petróleo,
Quem eram os membros que proclamaram o embargo petrolífero?;membros da Organização dos Países Árabes Exportadores de Petróleo (OPAEP),
Qual foi um efeito econômico direto do embargo petrolífero?;subida no preço do petróleo globalmente.
