pergunta;resposta
Qual o nome científico do filo de animais conhecidos como carambolas-do-mar?;Ctenophora
Qual a principal característica distintiva dos ctenóforos?;presença de pentes formados por grupos de cílios
Em que período do tempo o grupo Ctenophora está presente no registro fóssil?;Cambriano
Qual a classificação taxonômica de Ctenophora?;Filo
Onde são encontradas as Ctenophora?;águas oceânicas e estuarinas
Qual o nome comum dado aos ctenóforos?;geleias de pente
Qual a descrição taxonômica de Ctenophora?;Eschscholtz, 1829
Quais os níveis de subdivisão de Ctenophora?;Classes
Qual a espécie-tipo de Ctenophora?;Mnemiopsis leidyi
Como são os Ctenophora em relação à bioluminescência?;bioluminescentes
