pergunta;resposta
Quais são os primeiros cinco números primos?;2, 3, 5, 7, 11
Qual é a definição de um número primo?;Um número natural maior que 1 que tem exatamente dois divisores positivos: 1 e ele mesmo.
Existem infinitos números primos?;Sim
Quantos números primos existem entre 1 e 100?;25
Quais são os dois primeiros números compostos?;4 e 6
Se um número não for divisível por 2 ou 3, ele é necessariamente um número primo?;Não, ele pode ser primo ou ter outros fatores.
Qual é a soma dos primeiros sete números primos?;89
O número 17 é um número primo?;Sim
Existe algum número primo que termine em 0?;Não
Quantos números primos existem entre 50 e 100?;11
