pergunta;resposta
Qual é o estado mais densamente povoado da Austrália?;Victoria
Quem governa Victoria desde 2014?;Partido Trabalhista, liderado por Daniel Andrews
O que aconteceu em 1851 em relação a Victoria?;A colônia de Victoria foi oficialmente estabelecida
Qual é o maior estádio da Austrália e do Hemisfério Sul?;Melbourne Cricket Ground
Em qual ano Melbourne sediou os Jogos Olímpicos de Verão pela primeira vez?;1956
Onde ocorre anualmente o Australian Open desde 1988?;Melbourne Park
Quantas universidades públicas existem em Victoria, e qual é a mais antiga?;Oito, Universidade de Melbourne
Qual cidade em Victoria tem uma forte influência asiática?;Bendigo
Quem é a governadora de Victoria desde 2015?;Linda Dessau
Que tipo de estádio o Melbourne Cricket Ground é considerado "lar espiritual" para?;Críquete e futebol australiano
