pergunta;resposta
Quais eram as nações alvo iniciais do embargo petrolífero?;O Canadá, o Japão, a Holanda, o Reino Unido e os Estados Unidos
Qual foi o impacto no preço do petróleo durante o embargo?;O preço do petróleo subiu de US$ 3 por barril para cerca de US$ 12.
Em que países o embargo se expandiu?;Portugal, a Rodésia e a África do Sul.
Quando terminou oficialmente o embargo?;O embargo terminou em março de 1974.
Quais foram os principais objetivos do embargo petrolífero?;Apoiadores de Israel durante a Guerra do Yom Kippur.
Qual foi o impacto global da crise petrolífera?;Causou uma crise, ou "choque" de petróleo com muitos efeitos na política e economia global.
A crise de 1973 é conhecida como?;Primeiro choque do petróleo.
Quem foi o presidente dos Estados Unidos durante a crise petrolífera?;Richard Nixon.
Quais foram as consequências econômicas da crise?;Aumento dos preços de combustíveis, inflação e crises financeiras em muitos países.
Qual foi o impacto na indústria automobilística?;Mudanças significativas na fabricação e preferência por veículos mais eficientes em termos de combustível.
