pergunta;resposta
Qual a electronegatividade do oxigénio, comparada com outros elementos?;A segunda mais elevada.
Qual a importância do oxigénio na composição da massa dos organismos vivos?;A maior parte da massa é composta por oxigénio.
Quem descobriu o oxigénio de forma independente?;Carl Wilhelm Scheele e Joseph Priestley.
Qual é a principal função do oxigénio na respiração?;Permitir a produção de energia.
O oxigénio é um gás nobre?;Não, é um não metal.
Qual a cor do oxigénio em estado líquido?;Azul pálido.
Qual o estado físico do oxigénio à temperatura ambiente?;Gás.
Qual a principal aplicação do oxigénio na indústria médica?;Tratamento de pacientes com problemas respiratórios.
Qual o símbolo químico do oxigênio?;O.
Qual o nome do processo que libera oxigênio nas plantas?;Fotossíntese.
