pergunta;resposta
Qual é o comprimento do rio Reno?;1 233 km
Em qual direção o rio Reno percorre a Europa?;de sul a norte
Em qual mar o rio Reno deságua?;mar do Norte
Qual é a localização da fonte do rio Reno?;Tomasee, Surselva, Graubünden, Suíça
Quais são os nomes das subdivisões do rio Reno?;Rhine Basin
Qual rio deságua no rio Reno no delta do Reno–Mosa–Escalda?;Mosa
Qual é o tipo de classificação do rio Reno?;NaturalDepression109366017
Qual ponte cruza o rio Reno em Bonn?;Kennedy Bridge (Bonn)
Qual é o nome da imagem representativa do rio Reno?;Rhein bei Balzers - Blick auf Gonzen.jpg
Qual é a elevação na foz do rio Reno?;0.0
