pergunta;resposta
Quando a crise petrolífera de 1973 teve início?;outubro de 1973
Qual organização proclamou o embargo petrolífero em 1973?;Organização dos Países Árabes Exportadores de Petróleo (OPAEP)
Quais países foram inicialmente alvo do embargo petrolífero?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual foi o aumento no preço do petróleo entre outubro de 1973 e março de 1974?;de US$ 3 por barril para cerca de US$ 12
Qual termo foi usado para descrever a crise petrolífera de 1973?;primeiro choque do petróleo
Quando foi levantado o embargo petrolífero?;março de 1974
Qual foi a causa principal do embargo petrolífero?;suporte dado por alguns países a Israel durante a Guerra do Yom Kippur
Qual evento subsequente foi chamado de "segundo choque do petróleo"?;crise do petróleo de 1979
Quais países foram incluídos no embargo após a expansão inicial?;Portugal, Rodésia e África do Sul
Qual foi o impacto do aumento no preço do petróleo nos Estados Unidos?;preços ainda mais altos do que no mundo inteiro
