pergunta;resposta
Quem cunhou o nome "oxigênio"?;Antoine Lavoisier
Qual o principal efeito do ozono na atmosfera terrestre?;absorve radiação ultravioleta
Qual cientista é frequentemente creditado com a descoberta do oxigênio, apesar de Scheele também tê-lo descoberto?;Joseph Priestley
Qual a função do oxigênio na respiração celular?;suportar a vida terrestre
Qual a importância do oxigênio para a vida na Terra?;fundamental para a vida terrestre
Qual o grupo químico ao qual o oxigênio pertence?;calcogénios
Qual a principal função do oxigênio em motores de combustão interna?;propulsor
Como o oxigênio é produzido na Terra?;acção fotossintética
Qual a relação entre o oxigênio e a teoria do flogisto?;ajudou a desacreditar a teoria do flogisto
Qual a proporção de oxigênio na atmosfera terrestre?;20,8%
