pergunta;resposta
Qual foi o principal comandante britânico durante a Guerra Franco-Indígena?;James Wolfe
Quem foram os povos nativos americanos que se aliaram com os franceses durante a guerra?;Os algonquinos e os hurões
Em que ano eclodeu o conflito entre os britânicos e os franceses na América do Norte?;1754
Qual foi o resultado da batalha de Fort Duquesne durante a Guerra Franco-Indígena?;A fortaleza caiu para os britânicos
Quem foi o comandante francês que participou da defesa de Fort William Henry?;Jean Erdman, Baron Dieskau
Qual foi a importância do controle das linhas de comunicação na vitória colonial?;O poder naval dos britâncos isolou as forças francesas na América do Norte
Qual foi o nome do primeiro-ministro britânico que assumiu o poder em 1757 e conduziu a guerra com habilidade?;William Pitt, o Velho
Qual foi a consequência da ocupação de Nova Orleãs pelas tropas britânicas após a batalha de New Orleans?;A cidade caiu para os britânicos
Quem foi o oficial que liderou a expedição que capturou Quebec em 1759?;George Washington
Qual foi a bandeira usada pelos combatentes indígenas durante a guerra?;A bandeira Wabanaki
