```csv
pergunta;resposta
A teoria da complexidade computacional se concentra na classificação de problemas computacionais com base em seu uso de recursos.;verdadeiro
Qual é o campo acadêmico do Christos Papadimitriou?;teoria da complexidade computacional
O que pode ser resolvido por um computador e pode ser resolvido pela aplicação mecânica de etapas matemáticas, como um algoritmo?;problema computacional
Qual é o campo de David Shmoys?;teoria da complexidade computacional
Quem é conhecido pelos estudos em teoria da complexidade computacional e também trabalha na área?;Larry Stockmeyer
O que a teoria da complexidade computacional explora além da classificação dos problemas computacionais?;relações entre essas classificações
Qual é o campo de Miklós Ajtai?;teoria da complexidade computacional
Quem é conhecido pelos estudos em teoria da complexidade computacional e também trabalha na área?;Nikolai Sergeevich Bakhvalov
O que a teoria da complexidade computacional faz além de classificar problemas computacionais com base no uso de recursos?;explora as relações entre essas classificações
Quem é um acadêmico conhecido pela teoria da complexidade computacional e também trabalha nessa área?;Ronald V. Book
```
