pergunta;resposta
Qual o período em que a Peste Negra atingiu o pico na Europa?;1347 e 1351
Qual bactéria é considerada a causa da Peste Negra?;Yersinia pestis
Qual o impacto da Peste Negra na população mundial?;reduziu a população de 475 milhões para 350–375 milhões
Como a Peste Negra se espalhou inicialmente?;através da Rota da Seda
Qual o principal vetor de transmissão da Yersinia pestis?;a pulga oriental do rato
Qual o tipo de peste mais comum?;bubónica
Qual o efeito da Peste Negra na sociedade europeia?;criou convulsões religiosas, sociais e económicas
Qual a região de origem da Peste Negra?;Ásia Central ou Ásia Oriental
Quanto tempo demorou para a população europeia se recuperar?;cerca de 200 anos
Que tipo de surtos a peste causou?;surto até ao início do século XX
