pergunta;resposta
De onde surgiu o termo "Norman"?;"Homens do Norte".
Quais línguas os normandos falavam?;Old Norse e Latin.
Quais religiões os normandos praticavam?;Norse paganism e Christianity.
Em qual batalha os normandos tiveram participação significativa?;Batalha de Hastings.
Qual foi o papel dos normandos durante as Cruzadas?;Participaram em combates como na Batalha de Civitate.
Quais estilos arquitetônicos os normandos ajudaram a desenvolver?;Estilo Normans, visto em castelos e igrejas.
Quais famílias notáveis estão associadas aos normandos?;Família Hauteville e família Lyons.
Em quais regiões os normandos estabeleceram-se além da França?;Inglaterra, Sicília e sul da Itália.
Qual foi um evento histórico significativo liderado por normandos?;A conquista da Inglaterra em 1066.
Quais castelos são associados à arquitetura normanda?;Waytemore Castle, Callan Motte, entre outros.
