pergunta;resposta
Islamismo é uma ideologia política-religiosa, em qual aspecto da vida busca-se sua implementação?;reordenação social e política.
Qual é o principal objetivo dos movimentos islamistas ao se referirem a um Estado islâmico?;implementar a xaria (lei islâmica).
Como os movimentos de Islã político vêem a influência das culturas ocidentais?;rejeitando-as por serem consideradas não-muçulmanas.
Qual é o papel dos islamitas moderados e reformistas dentro do processo democrático?;trabalhando dentro desses limites enquanto defendendo um regime islâmico gradual.
Em que contexto os movimentos de Islã político são geralmente alinhados?;com movimentos religiosos já existentes ou instituições islâmicas.
Quais são as principais rejeições dos movimentos islamistas às influências não-muçulmanas?;influências ocidentais, militares e políticas universais ou extraterritoriais.
Qual é a principal ideia sobre o Estado Islâmico que é defendida pelos movimentos de Islã político?;unidade política pan-islâmica.
Como os islâmicos reivindicam seus Estados islâmicos?;por meio da revolução ou invasão.
Em qual tipo de organização social e política os islamistas buscam implementar seu ideário?;na sociedade e na governança.
Qual é a principal preocupação dos movimentos de Islã político em termos de integração com outras religiões?;rejeição total.
