pergunta;resposta
Qual é o conceito fundamental relacionado às leis de Newton que pode alterar a velocidade de um objeto?;força
Qual lei afirma que força é igual à derivada temporal do momento linear de um objeto?;segunda lei de Newton
Além da magnitude, o quê mais caracteriza um vetor como a força?;direção
Que fenômeno ocorre quando a força causa deformação em objetos flexíveis?;deformação
Como calcular a força resultante sobre um objeto considerando todas as forças atuantes?;somando vetorialmente todas as forças
Qual é o termo para a influência que causa deformação na matéria dentro de um corpo sólido?;estresse mecânico
Que conceito está relacionado com alterações na pressão e volume de fluidos devido ao estresse mecânico?;pressão
Qual é o nome da força que reduz a velocidade de um objeto através do atrito ou resistência?;arrasto
Além da mecânica newtoniana, onde mais o estudo da força aparece?;em diferentes contextos como tensão, stress e torque
Qual é o termo para uma força rotacional que produz aceleração angular?;torque
