pergunta;resposta
Qual a área total, em quilômetros quadrados, que a Amazônia abrange?;7 milhões de quilômetros quadrados
Qual o nome dado à área delimitada no Brasil, relacionada à Amazônia, criada em 1966?;Amazônia Legal
Em qual continente a Amazônia está localizada?;América do Sul
Qual o nome do bioma que ocupa 49,29% do território brasileiro?;Amazônia
Qual o nome dado à floresta amazônica em português europeu?;Amazónia
Qual a importância da Amazônia para a biodiversidade global?;Compreende a maior biodiversidade em uma floresta tropical no mundo.
Que tipo de floresta a Amazônia é?;Floresta latifoliada úmida
Qual a função da UNESCO em relação à Amazônia em 2000?;Considerada Patrimônio da Humanidade
Qual a relação entre a Amazônia e o conceito de "maravilhas naturais do mundo"?;Foi pré-selecionada em 2008 como candidata a uma das sete maravilhas naturais do mundo
Quantas nações compartilham território dentro da Amazônia?;Nove nações
