pergunta;resposta
Após a revogação do Édito de Nantes, aproximadamente quantos huguenotes deixaram a França?;300 000
Qual era a principal denominação religiosa dos huguenotes?;Calvinistas
Além dos calvinistas, qual outro grupo protestante era predominante em algumas regiões da França?;Luteranos
Em quais regiões da França os luteranos protestantes eram mais numerosos?;Alsácia, Moselle e Montbéliard
A quem se refere o termo "huguenotes"?;Protestantes franceses
Qual o período das guerras religiosas na França?;Segunda metade do século XVI
Qual evento histórico levou à diáspora dos huguenotes?;A revogação do Édito de Nantes
A qual categoria étnico-religiosa os huguenotes pertencem?;Grupos etnorreligiosos
Qual a relação entre os huguenotes e a cidade de Genebra?;Genebra era o centro do movimento calvinista que influenciou os huguenotes.
Além da França, onde se estabeleceram comunidades huguenotes?;Estados Unidos, Inglaterra e Países Baixos.
