pergunta;resposta
Qual é a função principal do sistema imunológico?;Defender o corpo contra patógenos e agentes estranhos.
O que caracteriza a imunidade inata?;É a resposta imediata e não específica contra patógenos.
Quais células são fundamentais para a resposta imunológica?;Células leucocitárias, como linfócitos e macrófagos.
Qual é a função dos anticorpos no sistema imunológico?;Identificar e neutralizar antígenos estranhos.
Como as vacinas atuam no corpo?;Estimulam a produção de células imunológicas de memória contra patógenos.
Qual processo envolve a ingestão de patógenos por células fagocíticas?;Fagocitose.
O que são células de memória no sistema imunológico?;Células que lembram antígenos anteriores para uma resposta mais rápida.
Qual é a função da pele como barreira física?;Impedir a entrada de microrganismos e substâncias tóxicas.
Quais são os principais tipos de leucócitos envolvidos na imunidade adaptativa?;Linfócitos B e T.
O que são antígenos no contexto do sistema imunológico?;Substâncias estranhas que desencadeiam respostas imunológicas.
