pergunta;resposta  
Quais são os três principais tipos de rocha?;ígnea, sedimentar e metamórfica.  
Como as rochas sedimentares se formam?;a partir de depósitos de materiais pré-existentes.  
Qual é o processo que forma as rochas ígneas?;derretimento (magma).  
O que transforma uma rocha sedimentar em uma rocha metamórfica?;calor e pressão.  
Quem propôs a teoria do deriva continental?;Alfred Wegener.  
Qual evidência apoia a fuga de fundo do mar?;bandas magmáticas em leitos oceânicos.  
Qual é a camada da Terra diretamente abaixo da crosta?;astenosfera.  
O que provoca o movimento das placas tectônicas?;convecção no manto convectivo.  
O que acontece nas bordas de placas divergentes?;formação de dorsais oceanicas.  
Qual evidência sugere que os continentes estiveram conectados?;similaridades em fósseis e rochas de continentes distantes.
