pergunta;resposta  
Qual é o nome dos números primos que diferem por 2, como 41 e 43?;números primos gêmeos.  
Qual teorema estabelece que todo número inteiro maior que 1 pode ser fatorado de forma única em números primos?;O teorema fundamental da aritmética.  
Qual é o único número primo par?;2.  
Quantos números primos existem abaixo de 1000?;168.  
Qual é o termo usado para descrever a propriedade de um número ser primo?;primalidade.  
Qual é o nome do processo de decompor um número em fatores primos?;fatoração.  
Qual é o maior número primo da forma p# – 1 conhecido?;15877# – 1.  
Quais são os modelos de página wiki associados à entrada "Prime number"?;Template:OEIS, Template:Main, Template:Good article, Template:Notelist, Template:Number theory, Template:Prime number classes, Template:Divisor classes, Template:Short description, Template:Classes of natural numbers, Template:Sister project links, Template:Wide image, Template:SpringerEOM, Template:Further, Template:In Our Time, Template:Mvar, Template:Portal bar, Template:Redirect.  
Quais números primos são mencionados como exemplos na seção de fatos?;3, 7, 13, 17, 19, 23, 29, 37, 41, 43, 47, 53, 59, 67, 71, 73, 83, 89, 97, 101, 103, 109, 127, 131, 137, 139, 149, 151, 157, 163, 167, 173, 179, 181, 193, 211.  
Qual é o nome do problema matemático aberto relacionado à fatoração de números primos em forma p# ± 1?;problemas de primalidade em primoriais.
