pergunta;resposta  
Quem desenvolveu a teoria da gravitação universal?;Isaac Newton  
Qual é a unidade padrão de força no Sistema Internacional?;newton  
Qual é a força fundamental mais forte?;forte  
O que descreve o Modelo Padrão em relação às forças?;forças subatômicas  
Quais são as partículas mediadoras das forças eletromagnéticas?;fótons  
Qual é a força que atua em escalas subatômicas?;forças nucleares  
Quais são as forças fundamentais da natureza?;forte, fraca, eletromagnética, gravitacional  
Qual é a unidade de força usada na física clássica?;newton  
Quem contribuiu para a compreensão das forças em movimento?;Sir Isaac Newton  
Qual é a força fundamental mais fraca?;gravitacional
