pergunta;resposta
**Per“All;Resposta**
1. Como é frequentemente abreviada a Sul da Califórnia?;SoCal  
2. Apesar de ser tradicionalmente descrita como "oito municípios", quantos municípios esta região realmente possui?;to condados  
3. Qual é a maior importância do sul da Califórnia em relação à Califórnia e aos Estados Unidos?;centro econômico  
4. Quais são as naturezas principais que descreveram os "oito condados"?;demográficas e econômicas  
5. As razões para os dois municípios a serem adicionados were baseadas em quê?;divisões políticas históricas  
6. Qual é o nome da região que não é definida pelas oito ou dez definições do município?;região do sul da Califórnia  
7. Quantas regiões existem nos Estados Unidos?;11  
8. Qual é o nome do estado em que a região se expande no leste?;Nevada  
9. Em qual fronteira a região se estende?;mexicana  
10. Qual é o nome da área após a fronteira em que a região se estende?;Tijuana
