pergunta;resposta
O que é o direito da União Europeia?;um sistema de regras operacional nos estados membros.
Qual foi a primeira organização europeia pós-Segunda Guerra Mundial?;Comunidade Europeia do Carvão e Aço (CECA).
Quais são os valores fundamentais promovidos pela UE?;paz, cooperação e bem-estar dos povos.
De acordo com o Tribunal de Justiça da União Europeia, a UE representa uma nova ordem jurídica em que nível internacional?;direito internacional.
Qual é a finalidade principal do direito da União Europeia?;promover a paz, valores democráticos e o bem-estar dos povos europeus.
Quais são as duas instituições políticas principais da UE?;Parlamento Europeu e Conselho da União Europeia.
Qual é uma das áreas de cooperação que transcende os Estados-nação na UE?;cooperação econômica e social.
O direito da União Europeia inclui quais tipos de fontes jurídicas?;direito primário, secundário e complementar.
Quem são os autores conhecidos associados ao estudo do direito da União Europeia?;Henry G. Schermers e John Bell (legal scholar).
Qual é a disciplina acadêmica estudada na Common Market Law Review?;direito da União Europeia.
