pergunta;resposta
Quando o atual parlamento da Escócia foi convocado?;Após um referendo em 1998,
Que ato expôs os poderes do Parlamento como uma legislatura desconcentrada?;Lei da Escócia de 1998,
A competência legislativa do Parlamento especifica quais áreas?;As matérias em que o parlamento de Westminster tem competência exclusiva, incluindo a lei que regula esta câmara, bem como a capacidade de aumentar ou reduzir as suas competências.
Para qual órgão certos poderes são explicitamente especificados como reservados?;Westminster.
O Parlamento escocês pode legislar como quiser, desde que os poderes ainda não estejam reservados por onde?;Westminster.
Que ato permaneceu uma questão importante na identidade nacional escocesa por muitos anos?;Falta de um Parlamento da Escócia
Quantas centenas de anos a Escócia foi governada diretamente pelo parlamento da Grã-Bretanha?;Trezentos
Por que as sugestões iniciais para um parlamento desconcentrado antes de 1914 foram arquivadas?;Primeira Guerra Mundial.
Quando houve um forte aumento do nacionalismo na Escócia?;1960s.
O que o relatório de Kilbrandon, em 1973, recomendou estabelecer?;Uma Assembleia Escocesa eleita diretamente.
Qual é o nome informal dado ao Parlamento Escocês?;Holyrood.
