pergunta;resposta
O que representa o símbolo O?;Oxigênio
Qual é a massa atômica do oxigênio?;16 u
Em quais grupos químicos se encontra o oxigênio?;Calcogênios, não metais reativos
Quantos protões e eletrões possui um átomo de oxigênio?;8 protões e 8 eletrões
Qual é a electronegatividade do oxigênio?;2 (a segunda mais alta)
O que se forma quando dois átomos de oxigênio ligam-se?;Dioxigénio, O2
Qual é a porcentagem de dioxigénio na atmosfera?;20,8%
O que é o dioxigénio?;Gás diatómico incolor, inodoro e insípido
Em quais condições normais, dois átomos de oxigênio se ligam para formar dioxigénio?;Pressão e temperatura normais
Qual é a função do dioxigénio na respiração celular?;É usado como agente oxidante
Quando o oxigênio elementar O2 começou a acumular-se na atmosfera terrestre?;Após 2 500 milhões de anos, com o surgimento da fotossíntese
Quem descobriu o oxigênio?;Carl Wilhelm Scheele e Joseph Priestley, embora Priestley seja mais conhecido
