pergunta;resposta
De acordo com a definição fornecida, quais números não são considerados primos?;0 e 1
Qual é a característica principal de um primo gêmeo?;diferem em duas unidades
O que é um primorial de um número primo p?;o produto de todos os números primos q inferiores ou iguais a p
Qual a importância dos números primos na teoria dos números?;fundamental
Qual o nome do processo pelo qual um número natural pode ser escrito como um produto de números primos?;decomposição em fatores primos
Qual o número primo par?;2
Qual a propriedade que define um número como primo ou não?;primalidade
Quantos números primos positivos são menores que 1000?;168
Qual é o nome do resultado que afirma que qualquer número natural diferente de 1 pode ser escrito como um produto de números primos?;Teorema Fundamental da Aritmética
Qual é a característica de um número primo que permite que ele seja utilizado em criptografia?;sua distribuição irregular e propriedades matemáticas únicas.
