pergunta;resposta  
Qual é a definição de um número primo?;Um número primo é aquele que possui exatamente dois divisores naturais distintos: 1 e ele mesmo.  
Dentre os seguintes pares, quais são considerados primos gêmeos?;(3,5), (5,7)  
Quantos números primos existem abaixo de 1000?;168  
Quem demonstrou que há uma infinidade de números primos?;Euclides, em torno do ano 300 a.C.  
Qual é o termo utilizado para representar o produto dos primeiros n números primos?;Primorial (p#)  
Quais são os nomes de alguns pesquisadores conhecidos por seu trabalho com primoriais?;Dubner, Caldwell, Gallot, Heuer, Anderson e Robinson.  
Qual é o maior primo conhecido da forma p# + 1?;145823# + 1, com aproximadamente 68.450 algarismos.  
De acordo com a lista de Caldwell e Gallot (2002), quais são os valores de p para os quais p# - 1 é primo?;3, 5, 11, 13, 41, 89, 317, 337, 991, 1873, 2053, 2377, 4093, 4297, 4583, 6569, 13033 e 15877.  
Dentre os seguintes pares de números primos, quais são considerados primos gêmeos?;(41,43), (89,91)  
Qual é um exemplo clássico de número primo mencionado historicamente?;2.147.483.647
