pergunta;resposta
Quando a British Satellite Broadcasting começou suas transmissões?;25 de março de 1990
Qual empresa sucedeu a British Satellite Broadcasting?;Sky UK
Onde estava localizada a sede da British Satellite Broadcasting?;Londres
Em qual ano a British Satellite Broadcasting foi fundada?;1986
Qual é o nome comercial da British Satellite Broadcasting?;British Satellite Broadcasting plc
Qual canal de TV era propriedade da British Satellite Broadcasting?;The Movie Channel (British TV channel)
Quando a British Satellite Broadcasting foi incorporada para formar a BSkyB?;novembro de 1990
Que filme foi produzido pela British Satellite Broadcasting?;Hardware (film)
Qual é o hiperônimo da British Satellite Broadcasting?;Company
A British Satellite Broadcasting estava classificada em qual categoria principal?;Category:British companies established in 1986
