pergunta;resposta
Em qual estado dos Estados Unidos está localizada Jacksonville?;Flórida
Qual é a população estimada de Jacksonville em 2020?;968.752 habitantes
Qual é o maior rio que passa por Jacksonville?;Río St. Johns
Qual indústria desempenha um papel significativo na economia de Jacksonville?;Turismo, aviação e saúde
Em qual ano Jacksonville foi fundada?;1822
Qual evento cultural anual acontece em Jacksonville?;Festa do Município (Municipal Fair)
Qual parque estadual está localizado perto de Jacksonville?;Timucua Gardens State Park
Qual universidade é considerada uma das mais importantes de Jacksonville?;University of North Florida
Qual time esportivo profissional está sediado em Jacksonville?;Jacksonville Jaguars (NFL) e Jacksonville Sharks (AHL)
Qual sistema de transporte público serve a cidade?;Jacksonville Transportation Authority (JTA), que opera ônibus e o Skyway
