```csv
pergunta;resposta
Ctenophora é conhecido por qual nome comum?;carambolas-do-mar ou águas-vivas-de-pente
Qual filo biológico inclui os ctenóforos?;Ctenophora
O que caracteriza a locomoção dos ctenóforos?;pentes formados por grupos de cílios
Qual é o tamanho máximo de um ctenóforo adulto?;1,5 m
Os ctenóforos são animais do tipo colonial ou não colonial?;não coloniais
O que representa a presença de medusas em relação aos ctenóforos?;convergência evolutiva
Qual é o período geológico mais antigo no qual os ctenóforos foram encontrados fósseis?;Cambriano
Quem descreveu originalmente o filo Ctenophora?;Eschscholtz, 1829
Ctenophores são organismos que podem emitir luz própria. Qual característica biológica é esta?;bioluminescência
Qual modelo de página wiki é usado para representar extinção em Ctenophora?;Template:Extinct
```
