pergunta;resposta
pergunta;responde
Qual é a população registrada em Southern California em 2020?;23,8 milhões de pessoas
Quem reside em Southern California?;Nolan Bushnell
O que atende à região Southern California?;Ralphs
Que tipo de entidade é Southern California?;Place
De qual estado faz parte o oeste de Southern California?;Califórnia
Qual empresa atua na área de Southern California?;Automobile Club of Southern California
Quem foi faturado como Southern California?;Frankie Kazarian
O que é um(a) Southern California?;Chinese American Museum
Qual modelo de página wiki Southern California usa?;Template:Portal
De onde é originária a banda The Joneses?;Southern California
