pergunta;resposta
Qual foi a temperatura mais alta registrada em janeiro em Jacksonville?;85 °F
Quem fundou a cidade de Jacksonville?;Andrew Jackson
Em qual mês Jacksonville realizou o Super Bowl XXXIX?;fevereiro de 2005
Qual é a distância aproximada entre Jacksonville e Miami?;528 quilômetros
Qual foi o primeiro nome dado ao local onde hoje está Jacksonville pelos britânicos?;Cow Ford
Quem nasceu em Jacksonville e cujo nascimento é mencionado no contexto fornecido?;Samuel Proctor
Em qual evento esportivo Jacksonville sediou em 2015 a equipe Florida Gators de baseball?;temporada de futebol americano
Qual é o nome do estádio onde ocorreu o Super Bowl XXXIX?;EverBank Field
Quem morreu em Jacksonville e teve sua morte mencionada no contexto?;Bob Adams (pitcher)
Qual é a média recorde de temperatura alta em outubro em Jacksonville?;89.1 °F
